,exp,learning_rate,seq_len,pred_len,loss_pred_len,width,hidden_units,include_affine,affine_in_first_layer,n_hidden_layers,n_integral_layers,use_revin,val_loss,val_loss_norm,train_loss,epoch,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,train_nmse,val_nmse,test_nmse,train_nmae,val_nmae,test_nmae
83,155,0.005,96,5,5,32,64,True,False,3,3,False,0.016132607124745846,0.003226521424949169,0.01488294405862689,10.0,2618.619415876493,3174.2826004814497,1935.367714617206,44.448572285970045,44.08115204099626,39.51808351028797,0.011452660099470598,0.014776192387523746,0.010397094884382516,0.09351031837601802,0.09584347664597179,0.09197713815601279
84,96,0.005,48,5,5,10,64,True,False,3,3,False,0.03431829623878002,0.006863659247756004,0.05885286778211594,1.0,4000.8919847841175,3393.576207046711,1895.4735762251357,49.5666770739433,44.18081357441251,39.43356261733891,0.01870449325858343,0.0157969976930976,0.010182777398842005,0.10818784618303494,0.09606016580694468,0.09178041834681906
85,53,0.005,24,24,24,5,64,True,False,3,3,False,0.31527720391750336,0.013136550163229307,0.40165406465530396,3.0,3124.3698049488557,3462.7332908198014,1909.4455590079776,42.75226387238241,44.26939433846634,39.32474204249175,0.01663463721537297,0.016118921889335294,0.010257837052684014,0.10054717421414729,0.09625276259713247,0.0915271417666345
86,152,0.005,24,12,12,5,64,True,False,3,3,True,0.1810237392783165,0.015085311606526375,0.14045255507032076,9.0,2517.3299111427414,3313.9790393342714,1560.4695605920922,40.23916429523376,44.403782010371685,30.73459598722144,0.013402661156479857,0.015426475212382555,0.008383083980955872,0.0946367255474909,0.09654495508978302,0.07153383793396673
87,99,0.001,96,5,5,32,64,True,False,3,3,False,0.01567963759104411,0.003135927518208822,0.01598448259755969,6.0,2761.553321233657,3062.989837376976,1720.7680804727427,46.71706498887804,44.43996950179812,36.61777753016745,0.012077788525854612,0.014258127840050441,0.009244232437880938,0.0982827433150651,0.09662363576913958,0.08522676414663535
88,256,0.001,24,12,12,10,32,True,False,3,3,True,0.18002595752477646,0.015002163127064705,0.13409471387664476,17.0,2382.484953128443,3497.9241685150605,1891.5789908621894,40.345319763186616,44.50816075905553,36.68464514360064,0.01268472534960543,0.016282734392680805,0.010161855083538276,0.09488638793640909,0.09677190065945669,0.08538239648435501
89,171,0.005,24,5,5,32,64,True,False,3,3,False,0.06661490350961685,0.01332298070192337,0.08142546032156263,15.0,2941.8605572624924,3366.4827958298083,1919.529560390869,41.664422776963974,44.512741113087486,39.51973173156265,0.01566292921880212,0.01567087865866931,0.010312009868733549,0.09798872845640101,0.0967818594975171,0.09198097434092933
90,23,0.005,24,5,5,5,64,True,False,3,3,False,0.06330953290065129,0.012661906580130259,0.045974011932100566,91.0,2206.2960443366974,3215.9870657129713,2355.2062928665823,39.85202429777657,44.60278127761115,43.632325626343714,0.011746667833340609,0.014970325449774188,0.012652532701813704,0.09372622796809281,0.09697762939022991,0.10155291162228501
91,133,0.005,96,5,5,10,32,True,False,3,3,False,0.01693189051002264,0.003386378102004528,0.02610090561211109,1.0,3102.6279130651656,3326.5707479132448,1956.2068313217126,44.334350382486974,44.631425803048266,40.1637799285179,0.013569494936159552,0.015485089246439359,0.010509045844423371,0.09327001984648374,0.09703990977033916,0.09347997694248672
92,37,0.005,10,5,5,5,32,True,False,3,3,False,0.1593394080797831,0.03186788161595662,0.14782787007944925,9.0,2479.9992072534064,3352.2114123679003,1961.8520433567844,38.43425825930189,44.76575196281312,40.10659979295361,0.014232578380912594,0.01560444578730578,0.010539372797140319,0.09449711335566387,0.09733196852017385,0.09334689191504082
